11517.75,,,,,
11437.52,,,,,
11492.26,,,,,
11433.24,,,,,
11539.99,,,,,
11453.39,,,,,
11358.22,,,,,
11438.39,,,,,
11487.10,,,,,
11423.26,,,,,
11405.34,,,,,
11284.77,,,,,
11238.37,,,,,
11289.49,,,,,
11276.91,,,,,
11376.57,,,,,
11341.31,,,,,
11320.58,,,,,
11387.59,,,,,
11384.40,,,,,
11407.14,,,,,
11389.35,,,,,
11360.40,,,,,
11499.86,,,,,
11490.43,,,,,
11473.35,,,,,
11553.56,,,,,
11632.20,,,,,
11646.49,,,,,
11601.68,,,,,
11582.72,,,,,
11660.12,,,,,
11651.02,,,,,
11597.71,,,,,
11500.18,,,,,
11531.15,,,,,
11658.25,,,,,
11740.60,,,,,
11780.53,,,,,
11813.71,,,,,
11856.46,,,,,
11873.05,,,,,
11925.36,,,,,
11886.91,,,,,
11966.69,,,,,
11864.91,,,,,
11923.89,,,,,
11850.25,,,,,
11821.09,,,,,
11873.18,,,,,
11775.50,,,,,
11879.81,,,,,
11841.97,,,,,
11739.12,,,,,
11745.97,,,,,
11761.10,,,,,
11792.30,,,,,
11599.82,,,,,
11565.88,,,,,
11668.95,,,,,
11723.63,,,,,
11667.54,,,,,
11774.31,,,,,
11827.16,,,,,
11810.99,,,,,
11874.75,,,,,
11745.64,,,,,
11670.30,,,,,
11637.52,,,,,
11563.17,,,,,
11370.69,,,,,
10938.44,,,,,
11065.86,,,,,
11088.58,,,,,
10984.39,,,,,
11045.95,,,,,
11073.77,,,,,
11035.83,,,,,
11005.42,,,,,
11008.90,,,,,
11002.11,,,,,
11192.17,,,,,
11171.32,,,,,
11159.46,,,,,
11120.70,,,,,
11077.94,,,,,
11049.11,,,,,
10947.22,,,,,
10825.39,,,,,
10835.41,,,,,
11077.16,,,,,
11037.29,,,,,
11158.65,,,,,
11133.65,,,,,
11014.43,,,,,
11027.94,,,,,
11192.33,,,,,
11266.33,,,,,
11276.59,,,,,
11329.67,,,,,
11280.05,,,,,
11300.05,,,,,
11270.62,,,,,
11217.45,,,,,
11281.03,,,,,
11160.88,,,,,
11304.23,,,,,
11311.51,,,,,
11335.92,,,,,
11415.88,,,,,
11416.38,,,,,
11514.03,,,,,
11483.35,,,,,
11488.74,,,,,
11547.28,,,,,
11576.75,,,,,
11537.03,,,,,
11414.28,,,,,
11513.83,,,,,
11577.44,,,,,
11584.01,,,,,
11630.13,,,,,
11651.55,,,,,
11616.70,,,,,
11603.53,,,,,
11590.14,,,,,
11565.99,,,,,
11674.79,,,,,
11692.14,,,,,
11659.84,,,,,
11764.26,,,,,
11758.68,,,,,
11764.84,,,,,
11789.35,,,,,
11786.73,,,,,
11695.05,,,,,
11762.65,,,,,
11737.96,,,,,
11835.08,,,,,
11858.31,,,,,
11899.60,,,,,
11946.92,,,,,
11940.20,,,,,
11981.80,,,,,
11883.31,,,,,
11766.48,,,,,
11778.98,,,,,
11900.32,,,,,
12098.08,,,,,
12263.32,,,,,
12261.68,,,,,
12256.55,,,,,
12315.67,,,,,
12273.12,,,,,
12307.37,,,,,
12291.73,,,,,
12452.51,,,,,
12472.93,,,,,
12502.26,,,,,
12405.16,,,,,
12439.48,,,,,
12309.83,,,,,
12453.14,,,,,
12413.60,,,,,
12506.97,,,,,
12600.00,,,,,
12634.88,,,,,
12599.43,,,,,
12607.59,,,,,
12533.89,,,,,
12692.04,,,,,
12896.43,,,,,
12901.95,,,,,
12834.25,,,,,
12986.78,,,,,
12958.68,,,,,
13148.57,,,,,
13196.57,,,,,
13159.36,,,,,
13392.63,,,,,
13310.04,,,,,
13435.91,,,,,
13617.24,,,,,
13574.30,,,,,
13525.28,,,,,
13738.84,,,,,
13689.89,,,,,
13359.51,,,,,
13227.74,,,,,
13556.71,,,,,
13463.74,,,,,
13449.24,,,,,
13420.54,,,,,
13400.29,,,,,
13352.24,,,,,
13129.49,,,,,
13190.46,,,,,
13199.95,,,,,
13106.18,,,,,
13280.62,,,,,
13395.02,,,,,
13417.08,,,,,
13346.54,,,,,
13606.50,,,,,
13867.86,,,,,
13894.78,,,,,
14075.96,,,,,
14061.60,,,,,
14036.73,,,,,
14072.20,,,,,
14080.88,,,,,
14155.06,,,,,
14116.04,,,,,
14091.77,,,,,
14170.87,,,,,
14411.79,,,,,
14623.12,,,,,
14680.43,,,,,
14708.32,,,,,
14742.58,,,,,
14784.29,,,,,
14986.94,,,,,
14927.70,,,,,
14872.15,,,,,
15130.50,,,,,
15421.60,,,,,
15551.31,,,,,
15423.38,,,,,
15484.66,,,,,
15183.36,,,,,
15404.05,,,,,
15738.70,,,,,
15778.86,,,,,
15464.58,,,,,
15254.44,,,,,
15173.07,,,,,
15391.48,,,,,
15641.26,,,,,
15957.57,,,,,
15941.37,,,,,
16107.67,,,,,
15969.40,,,,,
16194.61,,,,,
16344.20,,,,,
16111.43,,,,,
16361.54,,,,,
16425.37,,,,,
16428.21,,,,,
16124.35,,,,,
16363.59,,,,,
16445.19,,,,,
16454.95,,,,,
16268.03,,,,,
15805.95,,,,,
15341.18,,,,,
15696.28,,,,,
15696.69,,,,,
15360.65,,,,,
15648.89,,,,,
15651.00,,,,,
15891.02,,,,,
16460.68,,,,,
16551.23,,,,,
16649.82,,,,,
16480.09,,,,,
16710.55,,,,,
