Sess MeanPE MeanRSE
1 0.041191 333.827460
2 0.028236 244.721800
3 0.078994 757.350924
4 0.073949 534.465483
5 0.071406 407.097248
6 0.049510 367.542335
7 0.028788 265.190021
8 0.085294 691.285985
9 0.039192 358.857868
10 0.033163 337.886893
11 0.034696 406.200084
12 0.061726 840.795027
13 0.063066 756.675455
14 0.035419 502.578250
15 0.029584 506.229914
16 0.036644 518.549934
17 0.033054 486.998198
18 0.076018 1330.088098
19 0.040592 760.856961
