Sess MeanPE MeanRSE
1 0.062437 1188.653851
2 0.023764 515.658997
3 0.083082 1414.718732
4 0.124040 1613.191440
5 0.067376 813.619418
6 0.050281 600.078950
7 0.045829 539.434890
8 0.055665 684.665907
9 0.085228 1265.769379
10 0.053623 950.503706
11 0.044700 941.167610
12 0.071998 1836.886208
13 0.054083 1143.024831
14 0.022516 555.863653
15 0.041395 1208.968348
16 0.034576 927.893605
17 0.067457 1940.723874
18 0.041656 1384.267612
