Sess MeanPE MeanRSE
1 0.019027 248.846911
2 0.023408 345.952006
3 0.055918 883.640013
4 0.062931 803.052883
5 0.047918 553.887600
6 0.032823 465.360594
7 0.038135 611.107150
8 0.047849 725.544685
9 0.020099 315.593139
10 0.023361 442.337891
11 0.020367 425.732461
12 0.024454 573.907764
13 0.042943 1114.965047
14 0.019840 473.508911
15 0.036499 1080.990277
16 0.037929 1167.689261
17 0.039831 1176.139441
18 0.079319 2731.361726
19 0.032542 1267.231115
