Sess MeanPE MeanRSE
1 0.041435 291.822016
2 0.037501 290.769302
3 0.064162 591.553502
4 0.080356 546.456489
5 0.067705 380.672032
6 0.028712 202.132238
7 0.030019 245.622067
8 0.081374 664.346743
9 0.025665 210.346549
10 0.028860 293.255391
11 0.029207 342.583166
12 0.043120 550.049848
13 0.046631 553.038462
14 0.031592 450.880272
15 0.033746 525.643579
16 0.026663 368.676163
17 0.037657 547.679199
18 0.095474 1422.947866
19 0.025148 427.995458
