Sess MeanPE MeanRSE
1 0.031576 89.608303
2 0.030782 88.710296
3 0.050771 146.194939
4 0.088237 204.398945
5 0.083854 217.757058
6 0.056503 152.010285
7 0.047000 170.137297
8 0.039485 140.234685
9 0.021548 84.893929
10 0.026644 116.735447
11 0.030085 167.369718
12 0.021499 133.165629
13 0.028762 183.622991
14 0.019132 142.284370
15 0.021727 192.332035
16 0.046545 418.655923
17 0.033337 312.683961
18 0.095339 1051.020329
19 0.047244 741.970641
