Sess MeanPE MeanRSE
1 0.045756 123.302760
2 0.025721 74.542849
3 0.051681 150.532862
4 0.093625 211.185838
5 0.046301 103.909010
6 0.055269 148.048338
7 0.039524 139.393175
8 0.048339 161.136441
9 0.021132 82.728511
10 0.025730 113.045546
11 0.031129 164.667772
12 0.029092 187.639900
13 0.036073 225.666275
14 0.016077 112.425923
15 0.023225 199.238105
16 0.041740 365.021261
17 0.036697 361.831093
18 0.093785 1023.553794
19 0.041066 690.110935
