Sess MeanPE MeanRSE
1 0.050822 1001.087394
2 0.023147 473.747368
3 0.086025 1452.087008
4 0.086325 964.641290
5 0.048374 576.263953
6 0.046586 547.507814
7 0.036321 432.030566
8 0.048645 553.690570
9 0.069388 996.911750
10 0.047711 861.733687
11 0.038179 801.094618
12 0.055059 1237.918150
13 0.039368 797.679617
14 0.020698 507.045506
15 0.047130 1222.067663
16 0.034598 881.966864
17 0.063103 1653.890309
18 0.037815 1223.937725
