Sess MeanPE MeanRSE
1 0.052233 140.784259
2 0.033272 97.043764
3 0.062500 184.066830
4 0.111849 263.501095
5 0.129212 287.411861
6 0.053531 152.447894
7 0.042424 145.461292
8 0.069746 230.926339
9 0.028910 108.229441
10 0.024220 108.239062
11 0.032333 173.355647
12 0.029889 191.443520
13 0.060933 396.162958
14 0.029784 205.579016
15 0.027850 269.360371
16 0.057582 513.073593
17 0.046426 429.274780
18 0.097729 1050.752496
19 0.085737 1385.413201
