Sess MeanPE MeanRSE
1 0.036308 291.265056
2 0.022432 183.416257
3 0.069770 657.284245
4 0.086183 592.691510
5 0.082924 504.036419
6 0.060078 404.717648
7 0.026622 232.321752
8 0.090609 700.560658
9 0.038161 330.782407
10 0.030904 305.098447
11 0.042437 495.999133
12 0.057098 723.261114
13 0.057409 710.407179
14 0.029833 421.501205
15 0.033320 515.678072
16 0.035162 486.442421
17 0.034746 471.574823
18 0.066966 1025.994450
19 0.032423 623.354295
