Sess MeanPE MeanRSE
1 0.039483 321.933047
2 0.041711 343.446299
3 0.072262 680.441157
4 0.066926 498.664630
5 0.089494 562.578514
6 0.037829 279.250252
7 0.029645 259.474703
8 0.103591 795.170751
9 0.039029 340.533404
10 0.029497 308.066293
11 0.035881 412.167211
12 0.062143 794.259120
13 0.054113 649.678987
14 0.046401 648.111300
15 0.031599 491.024993
16 0.042349 585.399050
17 0.029258 446.696840
18 0.088573 1426.375040
19 0.041196 707.140354
