2152.10
2107.90
2091.20
2090.00
2088.60
2097.00
2079.60
2092.50
2070.60
2087.90
2106.00
2073.60
2045.90
2034.30
2008.70
2019.90
2046.10
2047.20
2035.80
2062.40
2068.70
2075.10
2057.60
2086.70
2082.00
2086.70
2052.60
2053.10
2076.70
2082.90
2089.20
2087.40
2061.30
2058.60
2030.30
2031.30
2051.70
2065.40
2051.70
2071.30
2067.50
2058.40
2070.60
2090.20
2073.60
2061.30
2059.70
2041.60
2051.00
2035.00
2015.80
2016.40
2007.80
2007.50
1989.30
1990.20
1991.10
1992.50
1973.90
2005.70
1999.20
1984.80
1991.10
1999.30
1999.10
2018.80
1999.30
1992.10
2005.40
1974.40
1946.70
1908.20
1912.90
1932.40
1913.80
1962.40
1932.20
1950.80
1927.40
1930.40
1904.20
1921.70
1928.70
1933.10
1962.20
1961.80
1967.30
1979.70
1962.80
1971.60
1963.90
1976.80
1994.40
2004.20
2030.70
2042.60
2046.40
2056.60
2061.60
2050.10
2071.20
2075.70
2068.20
2087.90
2097.80
2071.40
2075.80
2067.20
2060.20
2076.90
2063.00
2069.00
2069.00
2074.90
2089.10
2090.10
2088.10
2091.10
2092.00
2070.70
2053.30
2045.20
2069.90
2068.90
2057.00
2057.40
2078.80
2068.60
2075.70
2112.90
2135.40
2143.10
2144.10
2152.80
2156.80
2144.90
2173.20
2188.60
2178.60
2179.70
2166.70
2176.00
2186.20
2198.40
2184.80
2195.40
2218.10
2216.80
2191.30
2177.90
2164.40
2174.20
2157.80
2174.60
2156.90
2167.00
2137.10
2145.10
2136.10
2135.60
2141.40
2137.30
2128.90
2134.40
2120.80
2137.60
2129.80
2152.10
2147.90
2141.10
2166.90
2172.00
2166.00
2175.50
2182.80
2171.80
2149.30
2146.10
2160.40
2145.30
2131.30
2106.60
2110.80
2116.80
2121.50
2116.40
2115.40
2141.20
2151.70
2155.40
2139.40
2103.00
2084.10
2090.40
2078.90
2061.10
2037.50
2047.20
2064.80
2070.30
2056.00
2091.20
2068.10
2082.20
2115.80
2109.40
2100.10
2063.80
2089.90
2120.30
2114.10
2144.30
2160.20
2169.40
2178.20
2172.10
2175.80
2196.70
2202.50
2200.90
2186.70
2187.90
2220.50
2227.10
2241.70
2253.60
2260.00
