Sess MeanPE MeanRSE
1 0.018336 241.686402
2 0.023249 359.135632
3 0.050638 802.136421
4 0.083151 1008.321812
5 0.090184 972.758881
6 0.040321 534.899785
7 0.039700 675.999888
8 0.048961 758.699656
9 0.025318 422.264118
10 0.032019 583.087936
11 0.021737 451.605751
12 0.028425 658.236487
13 0.032847 716.537669
14 0.021793 545.352359
15 0.041772 1210.323698
16 0.040897 1245.033142
17 0.050986 1533.659043
18 0.087666 2903.651256
19 0.035999 1423.001838
