Sess MeanPE MeanRSE
1 0.059310 1166.191183
2 0.031218 637.864717
3 0.075190 1333.620707
4 0.100244 1228.676842
5 0.048383 580.370584
6 0.048599 609.747486
7 0.051571 621.852267
8 0.051026 612.884510
9 0.043920 640.009301
10 0.040854 711.284120
11 0.040045 852.713237
12 0.067330 1690.287142
13 0.047505 1054.362389
14 0.019078 471.403162
15 0.036038 1073.839346
16 0.033831 911.574959
17 0.062654 1690.133227
18 0.038638 1247.783523
