Sess MeanPE MeanRSE
1 0.074098 1360.971242
2 0.029175 619.608707
3 0.087085 1533.192390
4 0.085389 996.365717
5 0.104623 1249.538723
6 0.061407 839.876501
7 0.047552 568.613109
8 0.071773 810.539162
9 0.043811 636.021138
10 0.057257 1027.538264
11 0.032073 729.537221
12 0.073203 1916.921149
13 0.060988 1185.689380
14 0.022052 528.942317
15 0.035193 1072.817644
16 0.043592 1086.054152
17 0.052620 1425.566166
18 0.032352 1080.553237
