Sess MeanPE MeanRSE
1 0.018366 238.200268
2 0.030798 458.700519
3 0.030109 461.691802
4 0.077409 888.587688
5 0.053778 543.543696
6 0.038944 490.774936
7 0.032821 467.576840
8 0.042161 605.724293
9 0.024701 398.446301
10 0.024379 444.536443
11 0.019754 397.754018
12 0.027090 609.376822
13 0.033695 734.979462
14 0.030788 760.173788
15 0.026172 775.234140
16 0.041877 1278.017889
17 0.030292 996.057914
18 0.078792 2672.517863
19 0.033672 1354.946836
