Sess MeanPE MeanRSE
1 0.039639 104.628821
2 0.022481 67.817364
3 0.060581 170.131516
4 0.098776 211.095714
5 0.044635 103.445617
6 0.049973 137.955086
7 0.048549 188.335404
8 0.040186 136.077860
9 0.024515 90.064923
10 0.031344 132.842994
11 0.029540 158.099288
12 0.024375 151.563175
13 0.031509 193.954188
14 0.019357 134.673279
15 0.023166 200.707483
16 0.044396 382.086509
17 0.033099 314.644555
18 0.096929 1038.945078
19 0.046402 756.661410
